Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total.People,Serious.Fatal.Injuries,Serious.Fatal.Rate,Aircraft.Destroyed,Serious.Fatal,Injury.Rate,Destroyed
20170112X04240,Accident,ERA17CA087,2017-01-12,"Hayden, AL",United States,,,Non-Fatal,Substantial,Airplane,N1387D,CESSNA,170,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,The pilots failure to maintain clearance from trees during the approach.,25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20170118X72227,Accident,WPR17FA055,2017-01-12,"Lake Hughes, CA",United States,,,Fatal,Substantial,Airplane,N6201N,MOONEY,M20J,No,1.0,Reciprocating,,Personal,,1.0,0.0,0.0,0.0,Unk,Unknown,"The pilot's controlled flight into mountainous terrain while attempting to operate under visual flight rules in instrument meteorological conditions (IMC). 
",25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
20170120X80422,Accident,GAA17CA122,2017-01-12,"Punta Gorda, FL",United States,PGD,Punta Gorda Airport,Non-Fatal,Substantial,Airplane,N10897,CESSNA,172,No,1.0,Reciprocating,,Instructional,PARAGON FLIGHT TRAINING CO,0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilots failure to maintain proper pitch control, which resulted in a hard, bounced landing.
",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170116X24104,Accident,WPR17LA053,2017-01-14,"Buckeye, AZ",United States,BXK,Buckeye Muni,Non-Fatal,Substantial,Airplane,N6366B,CESSNA,T210,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,The pilot's failure to maintain directional control of the airplane during the landing roll.,19-11-2020,0.0,0.0,0.0,False,0.0,0.0,False
20170117X10618,Accident,ERA17CA089,2017-01-14,"Mobile, AL",United States,BFM,MOBILE DOWNTOWN,Non-Fatal,Substantial,Airplane,N707RB,CESSNA,182,No,1.0,Reciprocating,,Personal,,0.0,2.0,0.0,0.0,VMC,Unknown,"The pilots failure to maintain airplane control during the initial climb.
",25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20170117X43953,Accident,GAA17CA114,2017-01-14,"Coalinga, CA",United States,5CA7,AGRO-WEST,Non-Fatal,Substantial,Airplane,N795DE,BEECH,B200,No,2.0,Turbo Prop,,Positioning,Optimal Aviation Services,0.0,0.0,0.0,1.0,VMC,Unknown,The pilots failure to maintain directional control during takeoff.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170118X70442,Accident,GAA17CA116,2017-01-14,"Coeur D'Alene, ID",United States,COE,COEUR D'ALENE - PAPPY BOYINGTO,Non-Fatal,Substantial,Airplane,N3210A,CESSNA,170,No,1.0,Reciprocating,,Personal,INCEPTUS INC.,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilots failure to maintain an appropriate descent rate during approach, which resulted in landing short of the runway threshold. 
",25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20170609X94504,Accident,DCA17WA139,2017-01-14,"Manchester, United Kingdom",United Kingdom,,,,,Airplane,EI-EBW,BOEING,737,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20170117X41022,Accident,GAA17CA113,2017-01-15,"Compton, CA",United States,CPM,COMPTON/WOODLEY,Non-Fatal,Substantial,Airplane,N1659E,AERONCA,7AC,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain runway alignment during landing in gusting crosswind conditions, which resulted in an off-runway landing in soft dirt and a nose-over.
",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170116X90503,Accident,DCA17RA058,2017-01-16,"Bishkek, Kyrgyzstan",Kyrgyzstan,FRU,Manas International,Fatal,Destroyed,Airplane,TC-MCL,BOEING,747,No,1.0,Unknown,,Unknown,,4.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,4.0,4.0,1.0,True,4.0,1.0,True
20170119X64022,Accident,GAA17CA118,2017-01-17,"Markleeville, CA",United States,M45,ALPINE COUNTY,Non-Fatal,Substantial,Airplane,N5623C,CESSNA,140,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain altitude during a low pass and the subsequent impact with a snow berm, which resulted in a nosed-over. ",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170125X40013,Accident,ERA17WA094,2017-01-20,"Araucania, Chile",Chile,,,Fatal,Substantial,Airplane,CC-AGK,CESSNA,172,No,1.0,Reciprocating,,Personal,,2.0,0.0,2.0,0.0,VMC,Unknown,,25-09-2020,2.0,2.0,0.5,False,2.0,1.0,False
20170122X64422,Accident,CEN17FA080,2017-01-21,"Wellington, TX",United States,F06,Marian Airpark,Fatal,Destroyed,Airplane,N91Z,BELLANCA,7GCBC,No,1.0,Reciprocating,,Personal,BOEDEKER FLYING SERVICE INC (Pending),2.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's improper decision to perform a steep turn at low altitude, which resulted in exceedance of the airplane's critical angle of attack and an aerodynamic stall.",25-09-2020,2.0,2.0,1.0,True,2.0,1.0,True
20170207X82120,Accident,GAA17CA133,2017-01-22,"Sebring, OH",United States,3G6,TRI-CITY,Non-Fatal,Substantial,Airplane,N3828D,CESSNA,182,No,1.0,Reciprocating,,Skydiving,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots failure to maintain the proper glidepath during landing, which resulted in the airplane landing short of the runway, the nose landing gear separating, and the airplane nosing over during a second landing. ",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170222X73751,Incident,DCA17WA068,2017-01-22,"Dhaka, India",India,,Dhaka,Non-Fatal,Minor,Airplane,VT-JTD,BOEING,737,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,2.0,Unknown,Unknown,,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170124X42431,Accident,GAA17CA121,2017-01-23,"Denton, TX",United States,DTO,DENTON ENTERPRISE,Non-Fatal,Substantial,Airplane,N3545L,CESSNA,150,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots improper fuel planning, which resulted in a total loss of engine power due to fuel exhaustion.
",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170125X83045,Accident,CEN17FA084,2017-01-25,"San Antonio, TX",United States,SSF,Stinson Municipal,Fatal,Destroyed,Airplane,N401SC,CIRRUS DESIGN CORP,SR22,No,1.0,Reciprocating,,Personal,,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's uncoordinated flight control inputs and subsequent inadvertent cross-control aerodynamic stall in the airport traffic pattern that resulted in a loss of control and uncontrolled descent with insufficient altitude for recovery.,25-09-2020,1.0,1.0,1.0,True,1.0,1.0,True
20170126X02237,Accident,CEN17FA085,2017-01-25,"Jay, OK",United States,,,Fatal,Substantial,Airplane,N5639A,CESSNA,172,No,1.0,Reciprocating,,Personal,,1.0,0.0,0.0,0.0,VMC,Unknown,"The pilot's negligent maintenance of the airplane, which resulted in improper fuel management, fuel starvation, and a loss of engine power during takeoff due to a missing securing pin in the fuel selector handle, and a subsequent forced landing on unsuitable terrain.",25-09-2020,1.0,1.0,1.0,False,1.0,1.0,False
20170127X81526,Accident,ERA17LA095,2017-01-26,"Clearwater, FL",United States,CLW,Clearwater Airpark,Non-Fatal,Substantial,Airplane,N2382R,CESSNA,172,No,1.0,Reciprocating,,Personal,CLEARWATER HELICOPTERS INC,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilot's improper landing flare, which resulted in damage to the engine firewall.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170130X42804,Accident,GAA17CA126,2017-01-26,"Fort Mohave, AZ",United States,A20,SUN VALLEY,Non-Fatal,Substantial,Airplane,N6885F,PIPER,PA32R,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to extend the landing gear for landing.,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170131X31340,Accident,GAA17CA129,2017-01-26,"Midland, TX",United States,MAF,MIDLAND INTL,Non-Fatal,Substantial,Airplane,N38EE,CESSNA,182,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,1.0,VMC,Unknown,"The student pilot's improper landing flare, which resulted in a bounced landing.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170127X85009,Accident,ERA17LA096,2017-01-27,"West Palm Beach, FL",United States,PBI,Palm Beach Int.,Non-Fatal,Substantial,Airplane,N60RA,BEECH,200,No,2.0,Turbo Prop,,Positioning,Eastern Air Express,0.0,0.0,0.0,2.0,VMC,Unknown,The pilot's failure to ensure that the landing gear were down and locked before touchdown. Contributing to the accident was the pilots self-reported fatigue at the time of the accident.,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170128X12156,Accident,GAA17CA128,2017-01-28,"Charleston, WV",United States,CRW,YEAGER,Non-Fatal,Substantial,Airplane,N59196,CESSNA,210,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilots improper landing flare in gusting wind conditions, which resulted in a hard landing and runway excursion.
",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170128X51713,Accident,ERA17LA097,2017-01-28,"Georgetown, DE",United States,GED,DELAWARE COASTAL,Non-Fatal,Destroyed,Airplane,N3659Z,PIPER,PA22,No,1.0,Reciprocating,,Personal,,0.0,1.0,0.0,0.0,VMC,Unknown,An in-flight fire for reasons that could not be determined due to extensive thermal damage to the airplane.,25-09-2020,1.0,1.0,1.0,True,1.0,1.0,True
20170201X65127,Accident,DCA17WA061,2017-01-28,"Leticia, Colombia",Colombia,,Leticia,Non-Fatal,Substantial,Airplane,HK-5197,BOEING,737,No,1.0,Unknown,,Unknown,AerCaribe,0.0,0.0,0.0,4.0,Unknown,Unknown,,25-09-2020,4.0,0.0,0.0,False,0.0,0.0,False
20171201X04336,Accident,ERA17WA350,2017-01-28,"Puerto la Cruz, Venezuela",Venezuela,,,Fatal,Destroyed,Airplane,YV-1513,BEECH,58,No,1.0,Unknown,,Unknown,,6.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,6.0,6.0,1.0,True,6.0,1.0,True
20170130X55007,Accident,ERA17LA098,2017-01-30,"Pottsville, PA",United States,ZER,SCHUYLKILL COUNTY /JOE ZERBEY/,Non-Fatal,Substantial,Airplane,N4796P,CESSNA,P210,No,1.0,Reciprocating,,Personal,,0.0,2.0,0.0,0.0,VMC,Unknown,A total loss of engine power for reasons that could not be determined because postaccident examinations of the engine and airframe did not reveal any preimpact mechanical malfunctions or failures that would have precluded normal operation.,25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20170131X01649,Accident,CEN17LA093,2017-01-30,"Brenham, TX",United States,11R,BRENHAM MUNI,Non-Fatal,Substantial,Airplane,N7039H,PIPER,J3C,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The reciprocating engine's exhaust valve being stuck in the open position, which resulted in a partial loss of engine power during initial climb.",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170208X65750,Accident,GAA17CA134,2017-01-30,"Tyonek, AK",United States,,,Non-Fatal,Substantial,Airplane,N5222E,CESSNA,180,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,3.0,VMC,Unknown,"The pilots improper decision to land on a snow-covered airstrip with a tundra tire-equipped airplane, which resulted in a nose-over.
",25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20170131X81133,Accident,CEN17FA095,2017-01-31,"Price, TX",United States,,,Fatal,Destroyed,Airplane,N2810X,CESSNA,177,No,1.0,Reciprocating,,Aerial Observation,EAGLE SKY PATROL INC,1.0,0.0,0.0,0.0,VMC,Unknown,The pilot's failure to maintain clearance from a communications tower guy-wire. Contributing to the accident was the pilot's decision to conduct a long distance transition flight at a low altitude.,25-09-2020,1.0,1.0,1.0,True,1.0,1.0,True
20170222X74031,Incident,DCA17WA069,2017-02-01,"Yogykarta, Indonesia",Indonesia,,,Non-Fatal,,Airplane,PK-GNK,BOEING,737,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,126.0,Unknown,Unknown,,25-09-2020,126.0,0.0,0.0,False,0.0,0.0,False
20170207X10221,Accident,CEN17LA101,2017-02-03,"Ellendale, MN",United States,,,Non-Fatal,Substantial,Airplane,N9149V,MOONEY,M20C,No,1.0,Reciprocating,,Business,,0.0,0.0,1.0,0.0,VMC,Unknown,"The pilots incapacitation from carbon monoxide poisoning in flight due to cracks in the exhaust muffler, which resulted in the airplanes continued flight until it ran out of fuel and its subsequent collision with terrain.",25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20170222X73532,Incident,DCA17WA067,2017-02-03,"Edinburgh, United Kingdom",United Kingdom,,,Non-Fatal,Minor,Airplane,TF-BBB,BOEING,737,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,2.0,Unknown,Unknown,,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170302X64943,Accident,GAA17CA169,2017-02-03,"Bonifay, FL",United States,1J0,TRI-COUNTY,Non-Fatal,Substantial,Airplane,N6318M,CESSNA,152,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,1.0,VMC,Unknown,The student pilot's failure to maintain directional control during landing in crosswind conditions.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170207X40633,Accident,GAA17CA131,2017-02-05,"Loveland, CO",United States,FNL,FORT COLLINS-LOVELAND MUNI,Non-Fatal,Substantial,Airplane,N4853U,CESSNA,T210,No,1.0,Reciprocating,,Personal,,0.0,1.0,0.0,1.0,VMC,Unknown,"The pilot's exceedance of the airplanes critical angle of attack during an attempted go-around, which resulted in an aerodynamic stall.",25-09-2020,2.0,1.0,0.5,False,1.0,0.5,False
20170206X23502,Accident,ERA17LA100,2017-02-06,"Friendly, MD",United States,VKX,POTOMAC AIRFIELD,Non-Fatal,Substantial,Airplane,N21HD,PIPER,PA32R,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,A total loss of engine power during initial climb for reasons that could not be determined because examination of the wreckage revealed no mechanical malfunctions or failures that would have precluded normal operation.,25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20170215X94452,Incident,ENG17WA012,2017-02-08,"Dehli, India",India,DEL,New Delhi,Non-Fatal,,Airplane,VT-WGB,AIRBUS,A320,No,2.0,Turbo Fan,SCHD,Unknown,Go Air,0.0,0.0,0.0,193.0,Unknown,Unknown,,25-09-2020,193.0,0.0,0.0,False,0.0,0.0,False
20180328X10435,Accident,CEN17WA382,2017-02-08,"Praia de Sao Joao  Caparica  Portugal, Portugal",Portugal,,,Fatal,Substantial,Airplane,CS-AVA,CESSNA,152,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,2.0,Unknown,Unknown,,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170209X35302,Accident,ANC17LA016,2017-02-09,"Sterling, AK",United States,,,Non-Fatal,Substantial,Airplane,N1268A,PIPER,PA18,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,"The pilots loss of control while maneuvering for reasons that could not be determined based on the available information.
",25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20170222X73241,Accident,CEN17WA109,2017-02-10,"Tamazula, Mexico",Mexico,,Alizal Airport,Fatal,Substantial,Airplane,XA-UIL,CESSNA,TU206G,No,1.0,Unknown,,Unknown,,3.0,0.0,3.0,0.0,Unknown,Unknown,,25-09-2020,3.0,3.0,0.5,False,3.0,1.0,False
20171128X15414,Incident,ANC17RA055,2017-02-10,"Giseong-ri, South Korea",South Korea,,,Non-Fatal,Minor,Airplane,HL1171,CESSNA,172,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,2.0,Unknown,Unknown,,25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170222X74447,Incident,DCA17WA070,2017-02-11,"Jeddah, Saudi Arabia",Saudi Arabia,,,Non-Fatal,Minor,Airplane,YI-AQZ,BOEING,777,No,1.0,Unknown,SCHD,Unknown,Iraqi Airways,0.0,0.0,0.0,365.0,Unknown,Unknown,,25-09-2020,365.0,0.0,0.0,False,0.0,0.0,False
20170212X83909,Accident,WPR17FA063,2017-02-12,"Ramona, CA",United States,,,Fatal,Substantial,Airplane,N2179L,CESSNA,172,No,1.0,Reciprocating,,Instructional,,1.0,2.0,0.0,0.0,VMC,Unknown,"The flight instructor's failure to ensure that adequate clearance from terrain was maintained after performance of a simulated engine failure maneuver, which resulted in controlled flight into terrain.",25-09-2020,3.0,3.0,1.0,False,3.0,1.0,False
20170215X21447,Accident,ERA17FA108,2017-02-12,"Cedar Key, FL",United States,,,Fatal,Destroyed,Airplane,N4504X,PIPER,PA28R,No,1.0,Reciprocating,,Personal,FLYING ARROW LLC,3.0,0.0,0.0,0.0,IMC,Unknown,"The non-instrument-rated pilot's improper decision to continue visual flight rules flight into instrument meteorological conditions, which resulted in spatial disorientation and a loss of airplane control.",25-09-2020,3.0,3.0,1.0,True,3.0,1.0,True
20170221X10747,Accident,GAA17CA141,2017-02-13,"Wheatland, WY",United States,KEAN,Phiefer Airfield,Non-Fatal,Substantial,Airplane,N1421D,CESSNA,170,No,1.0,Reciprocating,,Instructional,,0.0,0.0,0.0,3.0,VMC,Unknown,"The flight instructors incorrect compensation for the gusting crosswind during the landing roll, which resulted in a loss of directional control and runway excursion.
",25-09-2020,3.0,0.0,0.0,False,0.0,0.0,False
20170719X44355,Incident,DCA17WA152,2017-02-13,"Baraloche, Argentina",Argentina,SAZS,San Carlos de Bariloche Airpor,,,Airplane,LV-FUA,BOEING,737,No,1.0,Unknown,SCHD,Unknown,Aerolineas Argentineas S.A,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20170216X12429,Accident,GAA17CA140,2017-02-16,"Burlington, NC",United States,BUY,BURLINGTON-ALAMANCE RGNL,Non-Fatal,Substantial,Airplane,N381MG,CESSNA,172,No,1.0,Reciprocating,,Personal,MISSIONARY AIR GROUP INC.,0.0,0.0,0.0,1.0,VMC,Unknown,"The pilot's failure to maintain the runway heading during an attempted go-around in gusting crosswind conditions, which resulted in a runway excursion.",25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170216X50911,Accident,ERA17FA106,2017-02-16,"Winder, GA",United States,WDR,BARROW COUNTY,Fatal,Substantial,Airplane,N24695,BEECH,C23,No,1.0,Reciprocating,,Instructional,,2.0,0.0,0.0,0.0,VMC,Unknown,"The flight instructor's inadequate preflight planning and operation of the airplane outside its center of gravity envelope, which resulted in a loss of control while maneuvering.",25-09-2020,2.0,2.0,1.0,False,2.0,1.0,False
20170301X33456,Accident,WPR17LA070,2017-02-16,"Pomona, CA",United States,POC,Pomona,Non-Fatal,Substantial,Airplane,N222EN,BEECH,F33A,No,1.0,Reciprocating,,Personal,,0.0,1.0,0.0,1.0,VMC,Unknown,The total loss of engine power for reasons that could not be determined because postaccident examination of the engine revealed no mechanical malfunctions or failures that would have precluded normal operation.,10-06-2021,2.0,1.0,0.5,False,1.0,0.5,False
20170314X64829,Accident,GAA17CA187,2017-02-16,"Ruby, AK",United States,,,Non-Fatal,Substantial,Airplane,N72999,PIPER,PA22,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain directional control while landing in flat light conditions on a hard-packed snow-covered landing area. 
",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20170224X82029,Accident,GAA17CA180,2017-02-17,"Naples, FL",United States,APF,NAPLES MUNI,Non-Fatal,Substantial,Airplane,N737RT,CESSNA,172,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,2.0,VMC,Unknown,"The pilots failure to maintain pitch control, which resulted in a hard landing. 
",25-09-2020,2.0,0.0,0.0,False,0.0,0.0,False
20171024X12703,Incident,DCA17WA221,2017-02-17,"Riga, Latvia",Latvia,,,,,Airplane,VP-BVS,BOEING,737,No,1.0,Unknown,,Unknown,,0.0,0.0,0.0,0.0,Unknown,Unknown,,25-09-2020,0.0,0.0,,False,0.0,0.0,False
20170224X40429,Accident,ERA17CA114,2017-02-18,"Statesville, NC",United States,SVH,STATESVILLE RGNL,Non-Fatal,Substantial,Airplane,N738DS,CESSNA,172N,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,A loss of airplane control during takeoff for reasons that could not be determined based on the available information. ,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
20170219X40644,Accident,ERA17LA110,2017-02-19,"Bayonne, NJ",United States,,,Non-Fatal,Substantial,Airplane,N15745,PIPER,PA28R,No,1.0,Reciprocating,,Personal,,0.0,0.0,1.0,0.0,VMC,Unknown,"Maintenance personnels incorrect installation of the No. 3 cylinders hydraulic valve tappet plunger, which resulted in a failure of the No. 3 cylinders intake valve and the subsequent partial loss of engine power.
 ",25-09-2020,0.0,0.0,0.0,False,0.0,0.0,False
20170219X54712,Accident,GAA17CA154,2017-02-19,"Bally, PA",United States,7N8,BUTTER VALLEY GOLF PORT,Non-Fatal,Substantial,Airplane,N123GT,CESSNA,180,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,4.0,VMC,Unknown,"The pilots failure to maintain directional control during takeoff in crosswind conditions.
",25-09-2020,4.0,0.0,0.0,False,0.0,0.0,False
20170222X85738,Accident,GAA17CA147,2017-02-19,"Fairbanks, AK",United States,FAI,FAIRBANKS INTL,Non-Fatal,Substantial,Airplane,N185AE,CESSNA,A185,No,1.0,Reciprocating,,Personal,,0.0,0.0,0.0,1.0,VMC,Unknown,The pilot's failure to maintain an appropriate glidepath to the runway and to use the vertical guidance system.,25-09-2020,1.0,0.0,0.0,False,0.0,0.0,False
